Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2011","2011","","26.07","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2012","2012","","26.51","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2013","2013","","43.38","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2014","2014","","95.43","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2015","2015","","95.21","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2016","2016","","109.36","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2017","2017","","99.68","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2018","2018","","83.97","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2019","2019","","83.45","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2020","2020","","88.22","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2021","2021","","80.93","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2022","2022","","74.44","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01191","Triticale","2023","2023","","70.8","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2010","2010","","20.47","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2011","2011","","25.41","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2012","2012","","25.98","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2013","2013","","42.82","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2014","2014","","94.85","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2015","2015","","95.26","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2016","2016","","109.89","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2017","2017","","100.36","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2018","2018","","84.72","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2019","2019","","84.29","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2020","2020","","89.27","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2021","2021","","82.82","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2022","2022","","77.41","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01191","Triticale","2023","2023","","74.84","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2003","2003","","352.56","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2004","2004","","346.9","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2005","2005","","322.05","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2006","2006","","96.87","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2007","2007","","76.04","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2008","2008","","70.09","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2009","2009","","69.35","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2010","2010","","56.98","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2011","2011","","61.9","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2012","2012","","62.16","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2013","2013","","69.12","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2014","2014","","106.03","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2015","2015","","95.91","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2016","2016","","98.06","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2017","2017","","84.72","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2018","2018","","58.87","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2019","2019","","58.35","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2020","2020","","54.05","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2021","2021","","50.17","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2022","2022","","36.03","E","Estimated value"
"QI","Production Indices","300","Greece","432","Gross Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2023","2023","","31.23","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2003","2003","","349.74","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2004","2004","","343.23","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2005","2005","","317.66","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2006","2006","","95.25","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2007","2007","","74.56","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2008","2008","","68.53","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2009","2009","","67.62","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2010","2010","","55.48","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2011","2011","","60.35","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2012","2012","","60.94","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2013","2013","","68.27","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2014","2014","","105.43","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2015","2015","","96","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2016","2016","","98.57","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2017","2017","","85.33","E","Estimated value"
"QI","Production Indices","300","Greece","434","Gross per capita Production Index Number (2014-2016 = 100)","01970","Unmanufactured tobacco","2018","2018","","59.42","E","Estimated value"
